season,matchday,player,team,oppteam,home,vote,goals,assists,cards_malus,fantavote
2023_24,11,Martinez L.,Inter,Lazio,1,7.0,1,0,0.0,10.0
2023_24,11,Thuram,Inter,Lazio,1,6.0,0,0,0.0,6.0
2023_24,11,Szczesny,Juventus,Torino,1,7.0,0,0,0.0,7.0
2023_24,11,Rugani,Juventus,Torino,1,6.5,0,0,0.0,6.5
2023_24,11,Bremer,Juventus,Torino,1,7.0,0,0,0.0,7.0
2023_24,11,Cambiaso,Juventus,Torino,1,6.5,0,0,0.0,6.5
2023_24,11,Gatti,Juventus,Torino,1,6.5,0,0,0.5,6.0
2023_24,11,Locatelli,Juventus,Torino,1,6.0,0,0,0.0,6.0
2023_24,11,Rabiot,Juventus,Torino,1,6.0,0,0,0.5,5.5
2023_24,11,Kostic,Juventus,Torino,1,6.5,0,1,0.0,7.5
2023_24,11,Mckennie,Juventus,Torino,1,6.0,0,0,0.0,6.0
2023_24,11,Miretti,Juventus,Torino,1,7.0,1,0,0.0,10.0
2023_24,11,Chiesa,Juventus,Torino,1,5.5,0,0,0.0,5.5
2023_24,11,Milik,Juventus,Torino,1,6.0,0,0,0.0,6.0
2023_24,11,Kean,Juventus,Torino,1,6.0,0,0,0.5,5.5
2023_24,11,Vlahovic,Juventus,Torino,1,6.0,0,0,0.0,6.0
2023_24,11,Provedel,Lazio,Inter,0,6.0,-1,0,0.0,5.0
2023_24,11,Patric,Lazio,Inter,0,5.5,0,0,0.0,5.5
2023_24,11,Romagnoli,Lazio,Inter,0,5.5,0,0,0.5,5.0
2023_24,11,Marusic,Lazio,Inter,0,5.5,0,0,0.0,5.5
2023_24,11,Lazzari,Lazio,Inter,0,5.5,0,0,0.0,5.5
2023_24,11,Pellegrini Lu.,Lazio,Inter,0,5.5,0,0,0.0,5.5
2023_24,11,Felipe Anderson,Lazio,Inter,0,5.0,0,0,0.0,5.0
2023_24,11,Zaccagni,Lazio,Inter,0,5.5,0,0,0.5,5.0
2023_24,11,Luis Alberto,Lazio,Inter,0,5.5,0,0,0.5,5.0
2023_24,11,Guendouzi,Lazio,Inter,0,5.5,0,0,0.0,5.5
2023_24,11,Rovella,Lazio,Inter,0,5.5,0,0,0.0,5.5
2023_24,11,Immobile,Lazio,Inter,0,5.5,0,0,0.0,5.5
2023_24,11,Pedro,Lazio,Inter,0,5.5,0,0,0.5,5.0
2023_24,11,Castellanos,Lazio,Inter,0,5.5,0,0,0.0,5.5
2023_24,11,Falcone,Lecce,Verona,1,7.5,-2,0,0.0,5.5
2023_24,11,Gallo,Lecce,Verona,1,5.5,0,0,0.0,5.5
2023_24,11,Pongracic,Lecce,Verona,1,6.0,0,0,0.0,6.0
2023_24,11,Baschirotto,Lecce,Verona,1,5.5,0,0,0.0,5.5
2023_24,11,Gendrey,Lecce,Verona,1,5.5,0,0,0.0,5.5
2023_24,11,Dorgu,Lecce,Verona,1,5.5,0,0,0.5,5.0
2023_24,11,Touba,Lecce,Verona,1,4.5,0,0,0.5,4.0
2023_24,11,Strefezza,Lecce,Verona,1,6.0,0,0,0.5,5.5
2023_24,11,Gonzalez J.,Lecce,Verona,1,5.5,0,0,0.0,5.5
2023_24,11,Rafia,Lecce,Verona,1,5.5,0,0,0.0,5.5
2023_24,11,Ramadani,Lecce,Verona,1,6.0,0,0,0.5,5.5
2023_24,11,Kaba,Lecce,Verona,1,5.5,0,0,0.0,5.5
2023_24,11,Piccoli,Lecce,Verona,1,6.0,0,0,0.0,6.0
2023_24,11,Banda,Lecce,Verona,1,6.5,0,1,0.5,7.0
2023_24,11,Almqvist,Lecce,Verona,1,7.0,1,0,0.0,10.0
2023_24,11,Krstovic,Lecce,Verona,1,5.5,0,0,0.0,5.5
2023_24,11,Maignan,Milan,Parma,0,6.0,-1,0,0.0,5.0
2023_24,11,Calabria,Milan,Parma,0,5.5,0,0,0.0,5.5
2023_24,11,Florenzi,Milan,Parma,0,5.0,0,0,0.0,5.0
2023_24,11,Tomori,Milan,Parma,0,6.0,0,0,0.0,6.0
2023_24,11,Thiaw,Milan,Parma,0,6.0,0,0,0.0,6.0
2023_24,11,Krunic,Milan,Parma,0,5.0,0,0,0.5,4.5
2023_24,11,Loftus-Cheek,Milan,Parma,0,5.5,0,0,0.0,5.5
2023_24,11,Musah,Milan,Parma,0,5.0,0,0,0.0,5.0
2023_24,11,Adli,Milan,Parma,0,4.5,0,0,0.0,4.5
2023_24,11,Reijnders,Milan,Parma,0,4.5,0,0,0.0,4.5
2023_24,11,Jovic,Milan,Parma,0,4.5,0,0,0.0,4.5
2023_24,11,Giroud,Milan,Parma,0,5.0,0,0,0.0,5.0
2023_24,11,Rafael Leao,Milan,Parma,0,6.0,0,0,0.0,6.0
2023_24,11,Okafor,Milan,Parma,0,5.0,0,0,0.0,5.0
2023_24,11,Di Gregorio,Monza,Milan,1,6.0,-1,0,0.0,5.0
2023_24,11,D'Ambrosio,Monza,Milan,1,6.0,0,0,0.5,5.5
2023_24,11,Kyriakopoulos,Monza,Milan,1,7.0,0,1,0.0,8.0
2023_24,11,Mari',Monza,Milan,1,6.5,0,0,0.0,6.5
2023_24,11,Caldirola,Monza,Milan,1,7.0,1,0,0.0,10.0
2023_24,11,Birindelli,Monza,Milan,1,6.0,0,0,0.0,6.0
2023_24,11,Gagliardini,Monza,Milan,1,6.5,0,0,0.0,6.5
2023_24,11,Pessina,Monza,Milan,1,6.0,0,0,0.0,6.0
2023_24,11,Colpani,Monza,Milan,1,6.5,0,1,0.0,7.5
2023_24,11,Vignato S.,Monza,Milan,1,5.5,0,0,0.0,5.5
2023_24,11,Ciurria,Monza,Milan,1,6.0,0,0,0.0,6.0
2023_24,11,Bondo,Monza,Milan,1,6.0,0,0,0.0,6.0
2023_24,11,Carboni V.,Monza,Milan,1,6.5,0,0,0.0,6.5
2023_24,11,Colombo,Monza,Milan,1,8.0,2,0,0.5,13.5
2023_24,11,Meret,Napoli,Bologna,0,6.0,0,0,0.0,6.0
2023_24,11,Di Lorenzo,Napoli,Bologna,0,6.5,0,0,0.5,6.0
2023_24,11,Rrahmani,Napoli,Bologna,0,6.5,0,0,0.0,6.5
2023_24,11,Ostigard,Napoli,Bologna,0,6.5,0,0,0.0,6.5
2023_24,11,Olivera,Napoli,Bologna,0,6.5,0,0,0.0,6.5
2023_24,11,Zielinski,Napoli,Bologna,0,6.0,0,0,0.0,6.0
2023_24,11,Politano,Napoli,Bologna,0,6.5,0,0,0.0,6.5
2023_24,11,Zambo Anguissa,Napoli,Bologna,0,6.0,0,0,0.0,6.0
2023_24,11,Lobotka,Napoli,Bologna,0,7.0,0,1,0.0,8.0
2023_24,11,Elmas,Napoli,Bologna,0,6.5,1,0,0.0,9.5
2023_24,11,Lindstrom,Napoli,Bologna,0,6.0,0,0,0.0,6.0
2023_24,11,Simeone,Napoli,Bologna,0,6.0,0,0,0.0,6.0
2023_24,11,Raspadori,Napoli,Bologna,0,7.0,1,0,0.0,10.0
2023_24,11,Kvaratskhelia,Napoli,Bologna,0,6.5,0,0,0.0,6.5
2023_24,11,Rui Patricio,Roma,Udinese,1,6.5,-1,0,0.0,5.5
2023_24,11,Karsdorp,Roma,Udinese,1,6.0,0,0,0.0,6.0
2023_24,11,Mancini,Roma,Udinese,1,5.5,0,0,0.0,5.5
2023_24,11,N'Dicka,Roma,Udinese,1,6.5,0,0,0.0,6.5
2023_24,11,Llorente D.,Roma,Udinese,1,6.0,0,0,0.5,5.5
2023_24,11,Kristensen,Roma,Udinese,1,6.0,0,0,0.0,6.0
2023_24,11,Cristante,Roma,Udinese,1,6.0,0,0,0.0,6.0
2023_24,11,El Shaarawy,Roma,Udinese,1,5.0,0,0,0.0,5.0
2023_24,11,Renato Sanches,Roma,Udinese,1,6.0,0,0,0.5,5.5
2023_24,11,Aouar,Roma,Udinese,1,6.0,0,0,0.0,6.0
2023_24,11,Zalewski,Roma,Udinese,1,6.5,0,1,0.0,7.5
2023_24,11,Bove,Roma,Udinese,1,5.5,0,0,0.0,5.5
2023_24,11,Dybala,Roma,Udinese,1,7.0,0,1,0.0,8.0
2023_24,11,Belotti,Roma,Udinese,1,6.0,0,0,0.0,6.0
2023_24,11,Lukaku,Roma,Udinese,1,6.0,1,0,0.5,8.5
2023_24,11,Azmoun,Roma,Udinese,1,7.0,1,0,0.0,10.0
2023_24,11,Ochoa,Salernitana,Napoli,1,6.0,-2,0,0.0,4.0
2023_24,11,Fazio,Salernitana,Napoli,1,5.0,0,0,0.0,5.0
2023_24,11,Pirola,Salernitana,Napoli,1,6.0,0,0,0.0,6.0
2023_24,11,Mazzocchi,Salernitana,Napoli,1,5.5,0,0,0.5,5.0
2023_24,11,Bradaric,Salernitana,Napoli,1,5.5,0,0,0.0,5.5
2023_24,11,Daniliuc,Salernitana,Napoli,1,5.5,0,0,0.0,5.5
2023_24,11,Candreva,Salernitana,Napoli,1,5.5,0,0,0.0,5.5
2023_24,11,Kastanos,Salernitana,Napoli,1,5.0,0,0,0.0,5.0
2023_24,11,Coulibaly L.,Salernitana,Napoli,1,5.5,0,0,0.0,5.5
2023_24,11,Bohinen,Salernitana,Napoli,1,6.0,0,0,0.0,6.0
2023_24,11,Tchaouna,Salernitana,Napoli,1,4.5,0,0,0.0,4.5
2023_24,11,Legowski,Salernitana,Napoli,1,5.0,0,0,0.0,5.0
2023_24,11,Dia,Salernitana,Napoli,1,5.0,0,0,0.0,5.0
2023_24,11,Ikwuemesi,Salernitana,Napoli,1,5.0,0,0,0.0,5.0
2023_24,11,Stewart,Salernitana,Napoli,1,6.0,0,0,0.0,6.0
2023_24,11,Consigli,Sassuolo,Atalanta,0,7.0,-2,0,0.0,5.0
2023_24,11,Ferrari G.,Sassuolo,Atalanta,0,5.0,0,0,0.0,5.0
2023_24,11,Toljan,Sassuolo,Atalanta,0,5.5,0,0,0.0,5.5
2023_24,11,Erlic,Sassuolo,Atalanta,0,6.0,0,0,0.0,6.0
2023_24,11,Vina,Sassuolo,Atalanta,0,5.5,0,0,0.0,5.5
2023_24,11,Racic,Sassuolo,Atalanta,0,5.0,0,0,0.0,5.0
2023_24,11,Bajrami,Sassuolo,Atalanta,0,5.0,0,0,0.0,5.0
2023_24,11,Volpato,Sassuolo,Atalanta,0,6.0,0,0,0.0,6.0
2023_24,11,Thorstvedt,Sassuolo,Atalanta,0,6.5,1,0,0.0,9.5
2023_24,11,Boloca,Sassuolo,Atalanta,0,5.5,0,0,0.0,5.5
2023_24,11,Berardi,Sassuolo,Atalanta,0,6.0,0,1,0.5,6.5
2023_24,11,Defrel,Sassuolo,Atalanta,0,6.0,0,0,0.0,6.0
2023_24,11,Pinamonti,Sassuolo,Atalanta,0,5.0,0,0,0.0,5.0
2023_24,11,Lauriente',Sassuolo,Atalanta,0,6.0,0,0,0.0,6.0
2023_24,11,Milinkovic-Savic V.,Torino,Juventus,0,6.0,-1,0,0.0,5.0
2023_24,11,Rodriguez R.,Torino,Juventus,0,5.5,0,0,0.0,5.5
2023_24,11,Buongiorno,Torino,Juventus,0,7.0,0,0,0.0,7.0
2023_24,11,Bellanova,Torino,Juventus,0,6.0,0,0,0.0,6.0
2023_24,11,Vojvoda,Torino,Juventus,0,6.0,0,0,0.0,6.0
2023_24,11,Zima,Torino,Juventus,0,6.0,0,0,0.0,6.0
2023_24,11,Linetty,Torino,Juventus,0,6.0,0,0,0.0,6.0
2023_24,11,Tameze,Torino,Juventus,0,7.5,0,2,0.0,9.5
2023_24,11,Ilic,Torino,Juventus,0,6.5,0,0,0.0,6.5
2023_24,11,Vlasic,Torino,Juventus,0,7.5,1,0,0.0,10.5
2023_24,11,Sanabria,Torino,Juventus,0,7.0,1,0,0.5,9.5
2023_24,11,Zapata D.,Torino,Juventus,0,6.0,0,0,0.0,6.0
2023_24,11,Silvestri,Udinese,Roma,0,7.0,0,0,0.0,7.0
2023_24,11,Kabasele,Udinese,Roma,0,6.5,0,0,0.5,6.0
2023_24,11,Perez N.,Udinese,Roma,0,6.5,0,0,0.5,6.0
2023_24,11,Bijol,Udinese,Roma,0,7.0,0,0,0.0,7.0
2023_24,11,Ebosele,Udinese,Roma,0,6.5,0,0,0.0,6.5
2023_24,11,Zemura,Udinese,Roma,0,6.5,0,0,0.0,6.5
2023_24,11,Pereyra,Udinese,Roma,0,6.5,1,0,0.0,9.5
2023_24,11,Walace,Udinese,Roma,0,6.5,0,0,0.0,6.5
2023_24,11,Samardzic,Udinese,Roma,0,6.5,0,0,0.0,6.5
2023_24,11,Lovric,Udinese,Roma,0,6.0,0,0,0.0,6.0
2023_24,11,Payero,Udinese,Roma,0,6.0,0,0,0.0,6.0
2023_24,11,Thauvin,Udinese,Roma,0,6.0,0,0,0.0,6.0
2023_24,11,Success,Udinese,Roma,0,6.5,0,0,0.0,6.5
2023_24,11,Montipo',Verona,Lecce,0,6.0,-3,0,0.0,3.0
2023_24,11,Faraoni,Verona,Lecce,0,5.0,0,0,0.5,4.5
2023_24,11,Magnani,Verona,Lecce,0,4.5,0,0,0.0,4.5
2023_24,11,Dawidowicz,Verona,Lecce,0,5.5,0,0,0.0,5.5
2023_24,11,Terracciano F.,Verona,Lecce,0,5.5,0,0,0.0,5.5
2023_24,11,Doig,Verona,Lecce,0,5.0,0,0,0.0,5.0
2023_24,11,Hien,Verona,Lecce,0,5.5,0,0,0.0,5.5
2023_24,11,Saponara,Verona,Lecce,0,6.0,0,0,0.0,6.0
2023_24,11,Lazovic,Verona,Lecce,0,6.0,0,0,0.0,6.0
2023_24,11,Duda,Verona,Lecce,0,6.0,0,0,0.0,6.0
2023_24,11,Hongla,Verona,Lecce,0,6.0,0,0,0.0,6.0
2023_24,11,Folorunsho,Verona,Lecce,0,6.5,1,0,0.0,9.5
2023_24,11,Tchatchoua,Verona,Lecce,0,6.0,0,0,0.0,6.0
2023_24,11,Bonazzoli,Verona,Lecce,0,6.0,0,0,0.0,6.0
2023_24,11,Djuric,Verona,Lecce,0,6.0,0,0,0.0,6.0
2023_24,11,Ngonge,Verona,Lecce,0,6.5,0,1,0.0,7.5
2023_24,12,Carnesecchi,Atalanta,Napoli,0,6.0,-1,0,0.0,5.0
2023_24,12,Zappacosta,Atalanta,Napoli,0,6.5,0,1,0.0,7.5
2023_24,12,Djimsiti,Atalanta,Napoli,0,5.0,0,0,0.0,5.0
2023_24,12,Hateboer,Atalanta,Napoli,0,5.0,0,0,0.5,4.5
2023_24,12,Kolasinac,Atalanta,Napoli,0,6.0,0,0,0.0,6.0
2023_24,12,Zortea,Atalanta,Napoli,0,5.5,0,0,0.0,5.5
2023_24,12,Bakker,Atalanta,Napoli,0,5.5,0,0,0.0,5.5
2023_24,12,Holm,Atalanta,Napoli,0,5.5,0,0,0.0,5.5
2023_24,12,De Roon,Atalanta,Napoli,0,6.0,0,0,0.5,5.5
2023_24,12,Pasalic,Atalanta,Napoli,0,5.0,0,0,0.0,5.0
2023_24,12,Miranchuk,Atalanta,Napoli,0,5.0,0,0,0.0,5.0
2023_24,12,Koopmeiners,Atalanta,Napoli,0,5.0,0,0,0.5,4.5
2023_24,12,Ederson D.s.,Atalanta,Napoli,0,7.0,1,0,0.0,10.0
2023_24,12,Muriel,Atalanta,Napoli,0,5.0,0,0,0.0,5.0
2023_24,12,Scamacca,Atalanta,Napoli,0,5.5,0,0,0.0,5.5
2023_24,12,Lookman,Atalanta,Napoli,0,6.0,0,0,0.0,6.0
2023_24,12,Skorupski,Bologna,Udinese,0,6.0,-2,0,0.0,4.0
2023_24,12,Lykogiannis,Bologna,Udinese,0,6.0,0,0,0.0,6.0
2023_24,12,Calafiori,Bologna,Udinese,0,6.0,0,0,0.0,6.0
2023_24,12,Lucumi',Bologna,Udinese,0,6.0,0,0,0.0,6.0
2023_24,12,Posch,Bologna,Udinese,0,5.5,0,0,0.0,5.5
2023_24,12,Kristiansen,Bologna,Udinese,0,4.5,0,0,0.0,4.5
2023_24,12,Beukema,Bologna,Udinese,0,5.5,0,0,0.0,5.5
2023_24,12,Freuler,Bologna,Udinese,0,5.0,0,0,0.0,5.0
2023_24,12,Orsolini,Bologna,Udinese,0,5.5,0,0,0.0,5.5
2023_24,12,Saelemaekers,Bologna,Udinese,0,4.5,0,0,0.5,4.0
2023_24,12,Ndoye,Bologna,Udinese,0,6.0,0,0,0.0,6.0
2023_24,12,Aebischer,Bologna,Udinese,0,6.0,0,0,0.5,5.5
2023_24,12,Ferguson,Bologna,Udinese,0,5.5,0,0,0.0,5.5
2023_24,12,Moro N.,Bologna,Udinese,0,6.0,0,0,0.0,6.0
2023_24,12,Zirkzee,Bologna,Udinese,0,6.5,1,0,0.0,9.5
2023_24,12,Scuffet,Cagliari,Genoa,1,6.0,-2,0,0.0,4.0
2023_24,12,Goldaniga,Cagliari,Genoa,1,6.0,0,0,0.0,6.0
2023_24,12,Augello,Cagliari,Genoa,1,5.5,0,0,0.0,5.5
2023_24,12,Zappa,Cagliari,Genoa,1,5.5,0,0,0.0,5.5
2023_24,12,Dossena,Cagliari,Genoa,1,7.0,1,0,0.0,10.0
2023_24,12,Viola,Cagliari,Genoa,1,5.5,0,0,0.0,5.5
2023_24,12,Jankto,Cagliari,Genoa,1,6.0,0,1,0.0,7.0
2023_24,12,Oristanio,Cagliari,Genoa,1,6.0,0,0,0.0,6.0
2023_24,12,Makoumbou,Cagliari,Genoa,1,5.5,0,0,0.0,5.5
2023_24,12,Prati,Cagliari,Genoa,1,5.5,0,0,0.0,5.5
2023_24,12,Petagna,Cagliari,Genoa,1,5.5,0,0,0.0,5.5
2023_24,12,Lapadula,Cagliari,Genoa,1,6.0,0,0,0.0,6.0
2023_24,12,Luvumbo,Cagliari,Genoa,1,5.0,0,0,0.5,4.5
2023_24,12,Shomurodov,Cagliari,Genoa,1,6.0,0,0,0.0,6.0
2023_24,12,Berisha,Empoli,Lecce,0,7.5,0,0,0.0,7.5
2023_24,12,Luperto,Empoli,Lecce,0,6.5,0,0,0.0,6.5
2023_24,12,Bereszynski,Empoli,Lecce,0,6.0,0,0,0.0,6.0
2023_24,12,Ismajli,Empoli,Lecce,0,6.5,0,0,0.0,6.5
2023_24,12,Ebuehi,Empoli,Lecce,0,6.5,0,1,0.0,7.5
2023_24,12,Cacace,Empoli,Lecce,0,7.0,0,0,0.0,7.0
2023_24,12,Grassi,Empoli,Lecce,0,6.5,0,0,0.0,6.5
2023_24,12,Maldini,Empoli,Lecce,0,6.0,0,0,0.0,6.0
2023_24,12,Gyasi,Empoli,Lecce,0,6.0,0,0,0.0,6.0
2023_24,12,Kovalenko,Empoli,Lecce,0,7.0,1,0,0.0,10.0
2023_24,12,Maleh,Empoli,Lecce,0,7.0,0,0,0.0,7.0
2023_24,12,Ranocchia F.,Empoli,Lecce,0,6.5,0,0,0.0,6.5
2023_24,12,Fazzini,Empoli,Lecce,0,6.5,0,0,0.0,6.5
2023_24,12,Caputo,Empoli,Lecce,0,6.0,0,0,0.0,6.0
2023_24,12,Cambiaghi,Empoli,Lecce,0,6.0,0,0,0.0,6.0
2023_24,12,Cancellieri,Empoli,Lecce,0,6.0,0,0,0.5,5.5
2023_24,12,Terracciano,Fiorentina,Juventus,1,6.5,-1,0,0.0,5.5
2023_24,12,Biraghi,Fiorentina,Juventus,1,5.5,0,0,0.0,5.5
2023_24,12,Milenkovic,Fiorentina,Juventus,1,6.0,0,0,0.0,6.0
2023_24,12,Ranieri L.,Fiorentina,Juventus,1,5.5,0,0,0.5,5.0
2023_24,12,Martinez Quarta,Fiorentina,Juventus,1,5.5,0,0,0.0,5.5
2023_24,12,Parisi,Fiorentina,Juventus,1,5.5,0,0,0.0,5.5
2023_24,12,Bonaventura,Fiorentina,Juventus,1,7.0,1,0,0.5,9.5
2023_24,12,Duncan,Fiorentina,Juventus,1,6.0,0,0,0.0,6.0
2023_24,12,Arthur Melo,Fiorentina,Juventus,1,6.5,0,0,0.0,6.5
2023_24,12,Ikone',Fiorentina,Juventus,1,6.0,0,0,0.0,6.0
2023_24,12,Lopez M.,Fiorentina,Juventus,1,6.0,0,0,0.0,6.0
2023_24,12,Kouame',Fiorentina,Juventus,1,6.0,0,0,0.0,6.0
2023_24,12,Gonzalez N.,Fiorentina,Juventus,1,6.5,1,0,0.0,9.5
2023_24,12,Nzola,Fiorentina,Juventus,1,6.0,0,1,0.0,7.0
2023_24,12,Turati,Frosinone,Inter,0,6.5,-2,0,0.0,4.5
2023_24,12,Lirola,Frosinone,Inter,0,5.5,0,0,0.0,5.5
2023_24,12,Marchizza,Frosinone,Inter,0,6.0,0,0,0.0,6.0
2023_24,12,Okoli,Frosinone,Inter,0,5.0,0,0,0.0,5.0
2023_24,12,Monterisi,Frosinone,Inter,0,5.0,0,0,0.0,5.0
2023_24,12,Oyono,Frosinone,Inter,0,5.5,0,0,0.0,5.5
2023_24,12,Mazzitelli,Frosinone,Inter,0,5.5,0,0,0.0,5.5
2023_24,12,Brescianini,Frosinone,Inter,0,6.0,0,0,0.5,5.5
2023_24,12,Reinier,Frosinone,Inter,0,5.0,0,0,0.0,5.0
2023_24,12,Barrenechea,Frosinone,Inter,0,6.0,0,0,0.0,6.0
2023_24,12,Ibrahimovic A.,Frosinone,Inter,0,6.0,0,0,0.0,6.0
2023_24,12,Soule',Frosinone,Inter,0,6.5,0,0,0.0,6.5
2023_24,12,Cuni,Frosinone,Inter,0,5.0,0,0,0.0,5.0
2023_24,12,Cheddira,Frosinone,Inter,0,5.5,0,0,0.0,5.5
2023_24,12,Martinez Jo.,Genoa,Cagliari,0,6.5,0,0,0.0,6.5
2023_24,12,Sabelli,Genoa,Cagliari,0,5.5,0,0,0.0,5.5
2023_24,12,Bani,Genoa,Cagliari,0,6.0,0,0,0.0,6.0
2023_24,12,Dragusin,Genoa,Cagliari,0,7.0,1,0,0.0,10.0
2023_24,12,Vasquez,Genoa,Cagliari,0,6.0,0,0,0.5,5.5
2023_24,12,Haps,Genoa,Cagliari,0,6.5,0,1,0.0,7.5
2023_24,12,De Winter,Genoa,Cagliari,0,6.0,0,0,0.0,6.0
2023_24,12,Badelj,Genoa,Cagliari,0,6.0,0,0,0.0,6.0
2023_24,12,Strootman,Genoa,Cagliari,0,6.0,0,0,0.0,6.0
2023_24,12,Frendrup,Genoa,Cagliari,0,6.5,0,0,0.0,6.5
2023_24,12,Gudmundsson A.,Genoa,Cagliari,0,6.0,0,0,0.0,6.0
2023_24,12,Puscas,Genoa,Cagliari,0,5.5,0,0,0.0,5.5
2023_24,12,Ekuban,Genoa,Cagliari,0,5.5,0,0,0.0,5.5
2023_24,12,Sommer,Inter,Milan,1,6.5,0,0,0.0,6.5
2023_24,12,Dimarco,Inter,Milan,1,7.5,1,0,0.0,10.5
2023_24,12,De Vrij,Inter,Milan,1,6.0,0,0,0.0,6.0
2023_24,12,Acerbi,Inter,Milan,1,7.0,0,0,0.0,7.0
2023_24,12,Bastoni,Inter,Milan,1,6.0,0,0,0.0,6.0
2023_24,12,Darmian,Inter,Milan,1,7.0,0,0,0.0,7.0
2023_24,12,Dumfries,Inter,Milan,1,6.0,0,0,0.0,6.0
2023_24,12,Barella,Inter,Milan,1,6.0,0,0,0.0,6.0
2023_24,12,Calhanoglu,Inter,Milan,1,7.5,1,0,0.0,10.5
2023_24,12,Mkhitaryan,Inter,Milan,1,7.0,0,0,0.0,7.0
2023_24,12,Frattesi,Inter,Milan,1,6.0,0,0,0.0,6.0
2023_24,12,Martinez L.,Inter,Milan,1,6.0,0,0,0.0,6.0
2023_24,12,Arnautovic,Inter,Milan,1,6.0,0,0,0.0,6.0
2023_24,12,Thuram,Inter,Milan,1,6.0,0,0,0.0,6.0
2023_24,12,Szczesny,Juventus,Fiorentina,0,6.0,-1,0,0.0,5.0
2023_24,12,Rugani,Juventus,Fiorentina,0,7.0,1,0,0.0,10.0
2023_24,12,Bremer,Juventus,Fiorentina,0,7.0,1,0,0.0,10.0
2023_24,12,Cambiaso,Juventus,Fiorentina,0,6.0,0,0,0.5,5.5
2023_24,12,Gatti,Juventus,Fiorentina,0,6.0,0,0,0.0,6.0
2023_24,12,Locatelli,Juventus,Fiorentina,0,6.5,0,0,0.0,6.5
2023_24,12,Kostic,Juventus,Fiorentina,0,7.0,0,1,0.5,7.5
2023_24,12,Mckennie,Juventus,Fiorentina,0,6.5,0,0,0.5,6.0
2023_24,12,Miretti,Juventus,Fiorentina,0,5.5,0,0,0.0,5.5
2023_24,12,Iling Junior,Juventus,Fiorentina,0,6.0,0,0,0.0,6.0
2023_24,12,Chiesa,Juventus,Fiorentina,0,6.5,0,0,0.0,6.5
2023_24,12,Kean,Juventus,Fiorentina,0,5.5,0,0,0.0,5.5
2023_24,12,Vlahovic,Juventus,Fiorentina,0,6.0,0,0,0.0,6.0
2023_24,12,Provedel,Lazio,Lecce,1,6.0,0,0,0.0,6.0
2023_24,12,Patric,Lazio,Lecce,1,6.0,0,0,0.5,5.5
2023_24,12,Romagnoli,Lazio,Lecce,1,6.0,0,0,0.0,6.0
2023_24,12,Marusic,Lazio,Lecce,1,6.0,0,0,0.0,6.0
2023_24,12,Lazzari,Lazio,Lecce,1,6.0,0,0,0.0,6.0
2023_24,12,Vecino,Lazio,Lecce,1,5.5,0,0,0.0,5.5
2023_24,12,Cataldi,Lazio,Lecce,1,5.5,0,0,0.0,5.5
2023_24,12,Felipe Anderson,Lazio,Lecce,1,5.5,0,0,0.0,5.5
2023_24,12,Luis Alberto,Lazio,Lecce,1,6.5,0,0,0.5,6.0
2023_24,12,Guendouzi,Lazio,Lecce,1,6.0,0,0,0.0,6.0
2023_24,12,Rovella,Lazio,Lecce,1,6.0,0,0,0.0,6.0
2023_24,12,Immobile,Lazio,Lecce,1,5.0,0,0,0.5,4.5
2023_24,12,Pedro,Lazio,Lecce,1,6.0,0,0,0.0,6.0
2023_24,12,Isaksen,Lazio,Lecce,1,6.0,0,0,0.0,6.0
2023_24,12,Falcone,Lecce,Lazio,0,6.0,-2,0,0.0,4.0
2023_24,12,Pongracic,Lecce,Lazio,0,6.0,0,0,0.0,6.0
2023_24,12,Baschirotto,Lecce,Lazio,0,6.0,0,0,0.0,6.0
2023_24,12,Gendrey,Lecce,Lazio,0,6.0,0,0,0.0,6.0
2023_24,12,Dorgu,Lecce,Lazio,0,7.0,0,0,0.0,7.0
2023_24,12,Strefezza,Lecce,Lazio,0,5.5,0,0,0.5,5.0
2023_24,12,Blin,Lecce,Lazio,0,6.5,0,1,0.0,7.5
2023_24,12,Gonzalez J.,Lecce,Lazio,0,6.5,0,0,0.5,6.0
2023_24,12,Rafia,Lecce,Lazio,0,6.0,0,0,0.0,6.0
2023_24,12,Ramadani,Lecce,Lazio,0,5.5,0,0,0.5,5.0
2023_24,12,Kaba,Lecce,Lazio,0,5.5,0,0,0.0,5.5
2023_24,12,Sansone,Lecce,Lazio,0,7.5,1,1,0.0,11.5
2023_24,12,Piccoli,Lecce,Lazio,0,6.5,0,0,0.5,6.0
2023_24,12,Banda,Lecce,Lazio,0,7.0,1,0,0.0,10.0
2023_24,12,Krstovic,Lecce,Lazio,0,5.0,0,0,0.0,5.0
2023_24,12,Maignan,Milan,Inter,0,6.5,-2,0,0.0,4.5
2023_24,12,Calabria,Milan,Inter,0,6.0,0,0,0.5,5.5
2023_24,12,Florenzi,Milan,Inter,0,6.0,0,0,0.5,5.5
2023_24,12,Hernandez T.,Milan,Inter,0,6.5,0,1,0.5,7.0
2023_24,12,Tomori,Milan,Inter,0,6.0,0,0,0.0,6.0
2023_24,12,Thiaw,Milan,Inter,0,5.5,0,0,0.0,5.5
2023_24,12,Krunic,Milan,Inter,0,5.5,0,0,0.5,5.0
2023_24,12,Chukwueze,Milan,Inter,0,5.5,0,0,0.0,5.5
2023_24,12,Musah,Milan,Inter,0,5.0,0,0,0.5,4.5
